epoch;mse
36919;1.2487932627554212E-5
36920;1.2487197780028883E-5
36921;1.2486462998741104E-5
36922;1.2485728283682432E-5
36923;1.2484993634844925E-5
36924;1.248425905222062E-5
36925;1.2483524535801555E-5
36926;1.2482790085579541E-5
36927;1.2482055701546626E-5
36928;1.2481321383694869E-5
36929;1.248058713201654E-5
36930;1.2479852946502741E-5
36931;1.2479118827145765E-5
36932;1.2478384773937889E-5
36933;1.2477650786871416E-5
36934;1.2476916865937208E-5
36935;1.2476183011128015E-5
36936;1.247544922243568E-5
36937;1.2474715499852477E-5
36938;1.2473981843369993E-5
36939;1.2473248252980048E-5
36940;1.2472514728675171E-5
36941;1.247178127044695E-5
36942;1.2471047878287203E-5
36943;1.247031455218847E-5
36944;1.2469581292142808E-5
36945;1.2468848098141574E-5
36946;1.2468114970176818E-5
36947;1.2467381908240849E-5
36948;1.2466648912325972E-5
36949;1.2465915982423527E-5
36950;1.2465183118525602E-5
36951;1.2464450320624246E-5
36952;1.2463717588711777E-5
36953;1.2462984922780016E-5
36954;1.2462252322820807E-5
36955;1.2461519788826442E-5
36956;1.2460787320788777E-5
36957;1.2460054918699623E-5
36958;1.2459322582551312E-5
36959;1.245859031233543E-5
36960;1.2457858108044534E-5
36961;1.2457125969670455E-5
36962;1.2456393897204564E-5
36963;1.245566189063989E-5
36964;1.2454929949967553E-5
36965;1.2454198075180589E-5
36966;1.2453466266270125E-5
36967;1.245273452322825E-5
36968;1.2452002846047034E-5
36969;1.2451271234719046E-5
36970;1.2450539689236129E-5
36971;1.2449808209589408E-5
36972;1.2449076795771936E-5
36973;1.2448345447775067E-5
36974;1.2447614165591618E-5
36975;1.2446882949212956E-5
36976;1.2446151798631174E-5
36977;1.2445420713838598E-5
36978;1.2444689694826835E-5
36979;1.2443958741588228E-5
36980;1.2443227854115102E-5
36981;1.2442497032398829E-5
36982;1.2441766276431757E-5
36983;1.2441035586205493E-5
36984;1.2440304961712854E-5
36985;1.2439574402945924E-5
36986;1.243884390989539E-5
36987;1.2438113482555005E-5
36988;1.2437383120915451E-5
36989;1.243665282496977E-5
36990;1.2435922594709582E-5
36991;1.243519243012677E-5
36992;1.2434462331213417E-5
36993;1.2433732297961881E-5
36994;1.2433002330364018E-5
36995;1.2432272428412175E-5
36996;1.243154259209751E-5
36997;1.2430812821413313E-5
36998;1.2430083116350978E-5
36999;1.242935347690215E-5
37000;1.2428623903059638E-5
37001;1.2427894394814847E-5
37002;1.2427164952160361E-5
37003;1.2426435575088292E-5
37004;1.2425706263590285E-5
37005;1.2424977017658446E-5
37006;1.2424247837285128E-5
37007;1.2423518722461971E-5
37008;1.2422789673181567E-5
37009;1.2422060689435804E-5
37010;1.2421331771216547E-5
37011;1.2420602918515933E-5
37012;1.241987413132631E-5
37013;1.2419145409639085E-5
37014;1.2418416753447098E-5
37015;1.2417688162742226E-5
37016;1.2416959637516122E-5
37017;1.241623117776138E-5
37018;1.2415502783469898E-5
37019;1.2414774454633793E-5
37020;1.2414046191244721E-5
37021;1.2413317993295522E-5
37022;1.2412589860777846E-5
37023;1.2411861793683355E-5
37024;1.2411133792004883E-5
37025;1.241040585573386E-5
37026;1.2409677984863108E-5
37027;1.2408950179384547E-5
37028;1.2408222439289353E-5
37029;1.240749476457084E-5
37030;1.2406767155220676E-5
37031;1.240603961123028E-5
37032;1.2405312132592976E-5
37033;1.2404584719299963E-5
37034;1.2403857371343133E-5
37035;1.240313008871581E-5
37036;1.240240287140872E-5
37037;1.240167571941471E-5
37038;1.240094863272592E-5
37039;1.2400221611334027E-5
37040;1.239949465523164E-5
37041;1.2398767764410427E-5
37042;1.2398040938862782E-5
37043;1.2397314178580372E-5
37044;1.2396587483555816E-5
37045;1.2395860853781501E-5
37046;1.2395134289248632E-5
37047;1.239440778994983E-5
37048;1.2393681355877003E-5
37049;1.2392954987022308E-5
37050;1.2392228683378368E-5
37051;1.239150244493663E-5
37052;1.2390776271689481E-5
37053;1.2390050163629085E-5
37054;1.2389324120747581E-5
37055;1.2388598143036898E-5
37056;1.238787223048967E-5
37057;1.2387146383097338E-5
37058;1.2386420600852066E-5
37059;1.2385694883746722E-5
37060;1.238496923177252E-5
37061;1.238424364492234E-5
37062;1.2383518123188095E-5
37063;1.2382792666561484E-5
37064;1.2382067275035373E-5
37065;1.2381341948601215E-5
37066;1.2380616687251195E-5
37067;1.2379891490978177E-5
37068;1.2379166359773848E-5
37069;1.2378441293629913E-5
37070;1.2377716292538777E-5
37071;1.2376991356493076E-5
37072;1.237626648548452E-5
37073;1.2375541679505274E-5
37074;1.2374816938547508E-5
37075;1.23740922626034E-5
37076;1.2373367651665122E-5
37077;1.2372643105724852E-5
37078;1.2371918624774767E-5
37079;1.2371194208806796E-5
37080;1.237046985781313E-5
37081;1.2369745571785946E-5
37082;1.2369021350717648E-5
37083;1.2368297194600202E-5
37084;1.2367573103425761E-5
37085;1.2366849077186537E-5
37086;1.2366125115874448E-5
37087;1.2365401219481935E-5
37088;1.2364677388000934E-5
37089;1.2363953621424345E-5
37090;1.2363229919743173E-5
37091;1.2362506282950074E-5
37092;1.2361782711037476E-5
37093;1.2361059203997559E-5
37094;1.236033576182229E-5
37095;1.2359612384503612E-5
37096;1.235888907203396E-5
37097;1.2358165824405284E-5
37098;1.2357442641610256E-5
37099;1.2356719523641059E-5
37100;1.2355996470488727E-5
37101;1.2355273482147084E-5
37102;1.2354550558606682E-5
37103;1.2353827699861146E-5
37104;1.2353104905901713E-5
37105;1.2352382176721071E-5
37106;1.2351659512310931E-5
37107;1.2350936912663736E-5
37108;1.2350214377772165E-5
37109;1.2349491907627465E-5
37110;1.2348769502222324E-5
37111;1.2348047161548939E-5
37112;1.2347324885599515E-5
37113;1.2346602674366257E-5
37114;1.2345880527840894E-5
37115;1.2345158446016356E-5
37116;1.2344436428884367E-5
37117;1.2343714476437142E-5
37118;1.2342992588667122E-5
37119;1.2342270765566521E-5
37120;1.2341549007127079E-5
37121;1.2340827313341244E-5
37122;1.2340105684201223E-5
37123;1.2339384119699705E-5
37124;1.2338662619828442E-5
37125;1.23379411845794E-5
37126;1.2337219813944808E-5
37127;1.2336498507917582E-5
37128;1.2335777266489235E-5
37129;1.2335056089651986E-5
37130;1.2334334977398299E-5
37131;1.2333613929720855E-5
37132;1.233289294661093E-5
37133;1.233217202806099E-5
37134;1.2331451174063732E-5
37135;1.2330730384611135E-5
37136;1.2330009659695199E-5
37137;1.2329288999308378E-5
37138;1.2328568403442665E-5
37139;1.2327847872090524E-5
37140;1.232712740524418E-5
37141;1.2326407002895396E-5
37142;1.2325686665037105E-5
37143;1.23249663916613E-5
37144;1.2324246182759748E-5
37145;1.2323526038325152E-5
37146;1.2322805958349504E-5
37147;1.2322085942825273E-5
37148;1.2321365991744699E-5
37149;1.2320646105099544E-5
37150;1.2319926282882988E-5
37151;1.2319206525086331E-5
37152;1.2318486831701806E-5
37153;1.2317767202722354E-5
37154;1.2317047638139755E-5
37155;1.2316328137946474E-5
37156;1.2315608702134527E-5
37157;1.231488933069615E-5
37158;1.231417002362382E-5
37159;1.2313450780909554E-5
37160;1.2312731602545598E-5
37161;1.2312012488524886E-5
37162;1.2311293438838272E-5
37163;1.2310574453479413E-5
37164;1.2309855532439844E-5
37165;1.2309136675711817E-5
37166;1.2308417883287579E-5
37167;1.2307699155159619E-5
37168;1.2306980491320192E-5
37169;1.2306261891761555E-5
37170;1.2305543356475707E-5
37171;1.2304824885455151E-5
37172;1.2304106478691674E-5
37173;1.2303388136178226E-5
37174;1.230266985790685E-5
37175;1.2301951643869773E-5
37176;1.2301233494059041E-5
37177;1.2300515408467139E-5
37178;1.2299797387086334E-5
37179;1.2299079429908646E-5
37180;1.2298361536926576E-5
37181;1.2297643708132615E-5
37182;1.2296925943518795E-5
37183;1.2296208243076909E-5
37184;1.22954906068004E-5
37185;1.2294773034680594E-5
37186;1.2294055526709988E-5
37187;1.2293338082880619E-5
37188;1.2292620703185451E-5
37189;1.2291903387616065E-5
37190;1.2291186136165422E-5
37191;1.2290468948825097E-5
37192;1.2289751825587587E-5
37193;1.228903476644541E-5
37194;1.2288317771390834E-5
37195;1.2287600840416128E-5
37196;1.2286883973513343E-5
37197;1.2286167170674981E-5
37198;1.2285450431893094E-5
37199;1.2284733757160178E-5
37200;1.2284017146468525E-5
37201;1.2283300599810876E-5
37202;1.2282584117178341E-5
37203;1.2281867698564375E-5
37204;1.228115134396079E-5
37205;1.2280435053359865E-5
37206;1.2279718826754128E-5
37207;1.2279002664135848E-5
37208;1.2278286565496847E-5
37209;1.2277570530829651E-5
37210;1.2276854560127011E-5
37211;1.2276138653380978E-5
37212;1.2275422810583849E-5
37213;1.2274707031727435E-5
37214;1.2273991316804737E-5
37215;1.22732756658078E-5
37216;1.2272560078729389E-5
37217;1.227184455556063E-5
37218;1.2271129096295216E-5
37219;1.2270413700924515E-5
37220;1.2269698369441277E-5
37221;1.2268983101837571E-5
37222;1.226826789810616E-5
37223;1.2267552758238637E-5
37224;1.226683768222824E-5
37225;1.2266122670066329E-5
37226;1.226540772174614E-5
37227;1.2264692837259511E-5
37228;1.2263978016598501E-5
37229;1.2263263259755884E-5
37230;1.2262548566723973E-5
37231;1.2261833937495058E-5
37232;1.2261119372061217E-5
37233;1.226040487041475E-5
37234;1.225969043254867E-5
37235;1.2258976058454816E-5
37236;1.2258261748125026E-5
37237;1.2257547501552553E-5
37238;1.2256833318729231E-5
37239;1.2256119199647602E-5
37240;1.2255405144299515E-5
37241;1.2254691152678456E-5
37242;1.2253977224775326E-5
37243;1.2253263360583846E-5
37244;1.2252549560094931E-5
37245;1.2251835823301824E-5
37246;1.2251122150197318E-5
37247;1.2250408540772785E-5
37248;1.2249694995021019E-5
37249;1.2248981512933875E-5
37250;1.2248268094504596E-5
37251;1.2247554739725039E-5
37252;1.2246841448587065E-5
37253;1.2246128221084387E-5
37254;1.2245415057208169E-5
37255;1.2244701956950728E-5
37256;1.2243988920305563E-5
37257;1.224327594726383E-5
37258;1.2242563037818316E-5
37259;1.2241850191961358E-5
37260;1.2241137409685747E-5
37261;1.2240424690983106E-5
37262;1.2239712035846707E-5
37263;1.223899944426795E-5
37264;1.2238286916239618E-5
37265;1.2237574451754286E-5
37266;1.223686205080382E-5
37267;1.2236149713381255E-5
37268;1.223543743947869E-5
37269;1.2234725229088224E-5
37270;1.2234013082202664E-5
37271;1.2233300998813884E-5
37272;1.2232588978914679E-5
37273;1.2231877022497164E-5
37274;1.2231165129554136E-5
37275;1.2230453300077477E-5
37276;1.2229741534059755E-5
37277;1.2229029831493081E-5
37278;1.2228318192370502E-5
37279;1.2227606616683656E-5
37280;1.222689510442582E-5
37281;1.2226183655588646E-5
37282;1.222547227016471E-5
37283;1.2224760948146356E-5
37284;1.222404968952616E-5
37285;1.222333849429626E-5
37286;1.2222627362449209E-5
37287;1.2221916293977375E-5
37288;1.2221205288873347E-5
37289;1.2220494347128992E-5
37290;1.2219783468737147E-5
37291;1.2219072653690148E-5
37292;1.2218361901980596E-5
37293;1.221765121360014E-5
37294;1.2216940588542311E-5
37295;1.2216230026798287E-5
37296;1.2215519528361602E-5
37297;1.2214809093223909E-5
37298;1.2214098721378039E-5
37299;1.2213388412816107E-5
37300;1.2212678167530255E-5
37301;1.2211967985513768E-5
37302;1.221125786675831E-5
37303;1.2210547811256713E-5
37304;1.2209837819000877E-5
37305;1.2209127889983625E-5
37306;1.2208418024197803E-5
37307;1.2207708221635058E-5
37308;1.2206998482287778E-5
37309;1.2206288806149017E-5
37310;1.2205579193210922E-5
37311;1.220486964346561E-5
37312;1.220416015690571E-5
37313;1.220345073352404E-5
37314;1.2202741373312282E-5
37315;1.2202032076263503E-5
37316;1.2201322842369622E-5
37317;1.220061367162323E-5
37318;1.2199904564017182E-5
37319;1.2199195519543386E-5
37320;1.2198486538194913E-5
37321;1.2197777619962971E-5
37322;1.219706876484135E-5
37323;1.219635997282173E-5
37324;1.2195651243896717E-5
37325;1.2194942578058928E-5
37326;1.2194233975300278E-5
37327;1.2193525435613384E-5
37328;1.219281695899133E-5
37329;1.2192108545426028E-5
37330;1.2191400194909637E-5
37331;1.2190691907435474E-5
37332;1.2189983682994992E-5
37333;1.2189275521581513E-5
37334;1.2188567423186727E-5
37335;1.2187859387803718E-5
37336;1.2187151415424641E-5
37337;1.2186443506041433E-5
37338;1.218573565964764E-5
37339;1.2185027876234723E-5
37340;1.2184320155796246E-5
37341;1.2183612498322969E-5
37342;1.2182904903809151E-5
37343;1.2182197372246018E-5
37344;1.218148990362668E-5
37345;1.218078249794352E-5
37346;1.2180075155188474E-5
37347;1.2179367875354877E-5
37348;1.2178660658434192E-5
37349;1.2177953504419754E-5
37350;1.2177246413303264E-5
37351;1.2176539385078292E-5
37352;1.2175832419735846E-5
37353;1.2175125517269719E-5
37354;1.2174418677671624E-5
37355;1.2173711900934194E-5
37356;1.21730051870503E-5
37357;1.217229853601143E-5
37358;1.2171591947811144E-5
37359;1.2170885422441387E-5
37360;1.2170178959894801E-5
37361;1.2169472560163336E-5
37362;1.2168766223240326E-5
37363;1.2168059949117494E-5
37364;1.216735373778818E-5
37365;1.2166647589244106E-5
37366;1.2165941503477668E-5
37367;1.216523548048223E-5
37368;1.2164529520249504E-5
37369;1.2163823622772372E-5
37370;1.216311778804278E-5
37371;1.2162412016053626E-5
37372;1.2161706306797779E-5
37373;1.2161000660266737E-5
37374;1.2160295076454094E-5
37375;1.2159589555351786E-5
37376;1.2158884096952246E-5
37377;1.2158178701247892E-5
37378;1.2157473368231622E-5
37379;1.2156768097895627E-5
37380;1.2156062890232796E-5
37381;1.2155357745234848E-5
37382;1.215465266289516E-5
37383;1.215394764320544E-5
37384;1.2153242686159072E-5
37385;1.2152537791748003E-5
37386;1.2151832959964432E-5
37387;1.2151128190801266E-5
37388;1.2150423484251624E-5
37389;1.2149718840306783E-5
37390;1.21490142589601E-5
37391;1.2148309740204017E-5
37392;1.2147605284030502E-5
37393;1.214690089043292E-5
37394;1.2146196559403013E-5
37395;1.214549229093368E-5
37396;1.214478808501736E-5
37397;1.21440839416465E-5
37398;1.2143379860813759E-5
37399;1.214267584251182E-5
37400;1.2141971886732894E-5
37401;1.2141267993469418E-5
37402;1.2140564162713838E-5
37403;1.2139860394459533E-5
37404;1.213915668869801E-5
37405;1.2138453045422412E-5
37406;1.213774946462519E-5
37407;1.2137045946298553E-5
37408;1.2136342490435427E-5
37409;1.2135639097028249E-5
37410;1.2134935766069005E-5
37411;1.213423249755085E-5
37412;1.2133529291466234E-5
37413;1.2132826147807603E-5
37414;1.2132123066567647E-5
37415;1.2131420047738589E-5
37416;1.2130717091313112E-5
37417;1.2130014197283906E-5
37418;1.2129311365643425E-5
37419;1.212860859638389E-5
37420;1.2127905889498466E-5
37421;1.2127203244979377E-5
37422;1.2126500662819309E-5
37423;1.2125798143010494E-5
37424;1.2125095685545633E-5
37425;1.2124393290416935E-5
37426;1.2123690957617804E-5
37427;1.2122988687140011E-5
37428;1.2122286478976482E-5
37429;1.2121584333119908E-5
37430;1.2120882249562305E-5
37431;1.2120180228297289E-5
37432;1.2119478269315926E-5
37433;1.2118776372611863E-5
37434;1.2118074538177098E-5
37435;1.2117372766004326E-5
37436;1.211667105608673E-5
37437;1.2115969408416067E-5
37438;1.2115267822985288E-5
37439;1.2114566299786625E-5
37440;1.2113864838813019E-5
37441;1.211316344005718E-5
37442;1.2112462103511117E-5
37443;1.211176082916776E-5
37444;1.2111059617019373E-5
37445;1.2110358467058884E-5
37446;1.2109657379278781E-5
37447;1.2108956353671768E-5
37448;1.2108255390230326E-5
37449;1.210755448894671E-5
37450;1.2106853649813623E-5
37451;1.2106152872824026E-5
37452;1.2105452157970393E-5
37453;1.210475150524498E-5
37454;1.2104050914640503E-5
37455;1.210335038614921E-5
37456;1.2102649919764757E-5
37457;1.2101949515478696E-5
37458;1.2101249173283753E-5
37459;1.2100548893172877E-5
37460;1.2099848675139024E-5
37461;1.2099148519173756E-5
37462;1.2098448425270266E-5
37463;1.2097748393421033E-5
37464;1.2097048423618557E-5
37465;1.209634851585557E-5
37466;1.2095648670124784E-5
37467;1.2094948886418713E-5
37468;1.2094249164729839E-5
37469;1.2093549505050662E-5
37470;1.2092849907374142E-5
37471;1.2092150371692554E-5
37472;1.2091450897998624E-5
37473;1.2090751486285317E-5
37474;1.2090052136544432E-5
37475;1.208935284876917E-5
37476;1.2088653622952271E-5
37477;1.208795445908554E-5
37478;1.2087255357162632E-5
37479;1.2086556317175365E-5
37480;1.2085857339116472E-5
37481;1.2085158422978698E-5
37482;1.2084459568755011E-5
37483;1.2083760776437679E-5
37484;1.2083062046018994E-5
37485;1.2082363377491919E-5
37486;1.208166477084966E-5
37487;1.2080966226083575E-5
37488;1.2080267743187555E-5
37489;1.2079569322153436E-5
37490;1.2078870962973948E-5
37491;1.2078172665641383E-5
37492;1.2077474430149175E-5
37493;1.2076776256489376E-5
37494;1.2076078144654976E-5
37495;1.2075380094638246E-5
37496;1.2074682106432414E-5
37497;1.2073984180029073E-5
37498;1.2073286315421663E-5
37499;1.20725885126027E-5
37500;1.2071890771564712E-5
37501;1.2071193092300218E-5
37502;1.207049547480198E-5
37503;1.2069797919062975E-5
37504;1.2069100425075274E-5
37505;1.2068402992831861E-5
37506;1.2067705622325264E-5
37507;1.2067008313548006E-5
37508;1.2066311066492844E-5
37509;1.2065613881152551E-5
37510;1.2064916757519414E-5
37511;1.2064219695586893E-5
37512;1.2063522695346593E-5
37513;1.2062825756791738E-5
37514;1.2062128879914635E-5
37515;1.2061432064708503E-5
37516;1.2060735311165658E-5
37517;1.2060038619278389E-5
37518;1.2059341989039932E-5
37519;1.2058645420442591E-5
37520;1.2057948913479829E-5
37521;1.20572524681428E-5
37522;1.2056556084425197E-5
37523;1.205585976231979E-5
37524;1.2055163501818657E-5
37525;1.2054467302914572E-5
37526;1.2053771165600766E-5
37527;1.2053075089868864E-5
37528;1.205237907571279E-5
37529;1.2051683123124403E-5
37530;1.2050987232096473E-5
37531;1.2050291402621556E-5
37532;1.2049595634692647E-5
37533;1.2048899928302302E-5
37534;1.2048204283443528E-5
37535;1.2047508700107954E-5
37536;1.2046813178289051E-5
37537;1.2046117717979602E-5
37538;1.2045422319171933E-5
37539;1.2044726981859049E-5
37540;1.2044031706033044E-5
37541;1.204333649168717E-5
37542;1.2042641338813976E-5
37543;1.2041946247406016E-5
37544;1.2041251217456318E-5
37545;1.2040556248956735E-5
37546;1.2039861341900988E-5
37547;1.203916649628117E-5
37548;1.2038471712089608E-5
37549;1.2037776989320018E-5
37550;1.203708232796427E-5
37551;1.2036387728015392E-5
37552;1.2035693189465707E-5
37553;1.2034998712308246E-5
37554;1.2034304296536032E-5
37555;1.2033609942141165E-5
37556;1.2032915649116454E-5
37557;1.2032221417454685E-5
37558;1.2031527247148424E-5
37559;1.203083313819117E-5
37560;1.2030139090574106E-5
37561;1.2029445104291186E-5
37562;1.2028751179334742E-5
37563;1.2028057315697355E-5
37564;1.2027363513372051E-5
37565;1.2026669772350953E-5
37566;1.2025976092627312E-5
37567;1.2025282474193248E-5
37568;1.2024588917042723E-5
37569;1.2023895421166924E-5
37570;1.2023201986559118E-5
37571;1.2022508613212588E-5
37572;1.2021815301119434E-5
37573;1.2021122050272479E-5
37574;1.2020428860664063E-5
37575;1.2019735732288157E-5
37576;1.2019042665135955E-5
37577;1.201834965920119E-5
37578;1.2017656714475989E-5
37579;1.2016963830953625E-5
37580;1.2016271008626225E-5
37581;1.2015578247486826E-5
37582;1.2014885547528485E-5
37583;1.2014192908743323E-5
37584;1.2013500331124155E-5
37585;1.2012807814664273E-5
37586;1.2012115359356026E-5
37587;1.2011422965191779E-5
37588;1.2010730632164575E-5
37589;1.2010038360267703E-5
37590;1.2009346149492838E-5
37591;1.2008653999833483E-5
37592;1.2007961911282242E-5
37593;1.2007269883831248E-5
37594;1.2006577917474248E-5
37595;1.200588601220314E-5
37596;1.2005194168010993E-5
37597;1.2004502384890857E-5
37598;1.2003810662834875E-5
37599;1.200311900183656E-5
37600;1.2002427401887609E-5
37601;1.2001735862981293E-5
37602;1.2001044385110685E-5
37603;1.2000352968268382E-5
37604;1.1999661612446762E-5
37605;1.1998970317638656E-5
37606;1.1998279083837137E-5
37607;1.199758791103457E-5
37608;1.1996896799224262E-5
37609;1.1996205748398348E-5
37610;1.1995514758550136E-5
37611;1.1994823829671774E-5
37612;1.1994132961756557E-5
37613;1.1993442154796875E-5
37614;1.1992751408785555E-5
37615;1.1992060723715903E-5
37616;1.1991370099579624E-5
37617;1.1990679536370237E-5
37618;1.1989989034080591E-5
37619;1.1989298592703082E-5
37620;1.198860821223077E-5
37621;1.1987917892655816E-5
37622;1.1987227633971526E-5
37623;1.1986537436170523E-5
37624;1.1985847299245653E-5
37625;1.1985157223190003E-5
37626;1.1984467207995721E-5
37627;1.1983777253655894E-5
37628;1.1983087360162917E-5
37629;1.1982397527510096E-5
37630;1.1981707755690063E-5
37631;1.198101804469567E-5
37632;1.1980328394519532E-5
37633;1.1979638805154058E-5
37634;1.1978949276593024E-5
37635;1.197825980882812E-5
37636;1.1977570401852915E-5
37637;1.197688105565957E-5
37638;1.1976191770241632E-5
37639;1.1975502545591048E-5
37640;1.1974813381701369E-5
37641;1.1974124278564522E-5
37642;1.1973435236174075E-5
37643;1.1972746254522657E-5
37644;1.197205733360267E-5
37645;1.1971368473407222E-5
37646;1.197067967392939E-5
37647;1.1969990935161592E-5
37648;1.196930225709623E-5
37649;1.1968613639726866E-5
37650;1.1967925083045681E-5
37651;1.1967236587046226E-5
37652;1.1966548151720683E-5
37653;1.1965859777061935E-5
37654;1.1965171463062385E-5
37655;1.1964483209715824E-5
37656;1.1963795017014434E-5
37657;1.196310688495133E-5
37658;1.1962418813518688E-5
37659;1.1961730802709847E-5
37660;1.1961042852517907E-5
37661;1.1960354962934602E-5
37662;1.195966713395396E-5
37663;1.195897936556794E-5
37664;1.1958291657770112E-5
37665;1.19576040105522E-5
37666;1.1956916423908241E-5
37667;1.1956228897829966E-5
37668;1.1955541432310947E-5
37669;1.1954854027343606E-5
37670;1.1954166682921058E-5
37671;1.1953479399035732E-5
37672;1.19527921756812E-5
37673;1.1952105012849426E-5
37674;1.1951417910533762E-5
37675;1.1950730868726636E-5
37676;1.1950043887421155E-5
37677;1.1949356966609773E-5
37678;1.1948670106285815E-5
37679;1.1947983306441951E-5
37680;1.1947296567071085E-5
37681;1.194660988816609E-5
37682;1.1945923269718946E-5
37683;1.1945236711723932E-5
37684;1.1944550214172566E-5
37685;1.1943863777058886E-5
37686;1.1943177400374173E-5
37687;1.1942491084113175E-5
37688;1.1941804828266947E-5
37689;1.1941118632829305E-5
37690;1.1940432497792924E-5
37691;1.1939746423150695E-5
37692;1.1939060408895297E-5
37693;1.1938374455019858E-5
37694;1.1937688561517046E-5
37695;1.1937002728379315E-5
37696;1.1936316955600707E-5
37697;1.1935631243172527E-5
37698;1.1934945591088362E-5
37699;1.193425999934136E-5
37700;1.1933574467923727E-5
37701;1.1932888996828606E-5
37702;1.1932203586048898E-5
37703;1.1931518235577759E-5
37704;1.1930832945407384E-5
37705;1.1930147715531399E-5
37706;1.1929462545942009E-5
37707;1.19287774366319E-5
37708;1.1928092387595145E-5
37709;1.192740739882326E-5
37710;1.1926722470309407E-5
37711;1.1926037602047173E-5
37712;1.1925352794028802E-5
37713;1.192466804624697E-5
37714;1.1923983358695056E-5
37715;1.1923298731365753E-5
37716;1.1922614164252208E-5
37717;1.1921929657346418E-5
37718;1.1921245210642E-5
37719;1.1920560824132093E-5
37720;1.1919876497808712E-5
37721;1.191919223166501E-5
37722;1.1918508025694355E-5
37723;1.1917823879888765E-5
37724;1.1917139794242081E-5
37725;1.1916455768746315E-5
37726;1.1915771803395307E-5
37727;1.1915087898180835E-5
37728;1.1914404053096518E-5
37729;1.1913720268134826E-5
37730;1.1913036543288685E-5
37731;1.1912352878551717E-5
37732;1.1911669273915939E-5
37733;1.1910985729374508E-5
37734;1.1910302244920355E-5
37735;1.1909618820546188E-5
37736;1.1908935456245396E-5
37737;1.1908252152009998E-5
37738;1.1907568907833843E-5
37739;1.1906885723709185E-5
37740;1.1906202599629423E-5
37741;1.1905519535586798E-5
37742;1.190483653157494E-5
37743;1.1904153587585873E-5
37744;1.1903470703613447E-5
37745;1.1902787879649926E-5
37746;1.1902105115688007E-5
37747;1.1901422411721568E-5
37748;1.1900739767742623E-5
37749;1.1900057183744124E-5
37750;1.1899374659719694E-5
37751;1.1898692195661138E-5
37752;1.1898009791562547E-5
37753;1.1897327447416182E-5
37754;1.1896645163214979E-5
37755;1.189596293895167E-5
37756;1.189528077461966E-5
37757;1.1894598670211444E-5
37758;1.1893916625719964E-5
37759;1.1893234641138175E-5
37760;1.1892552716459717E-5
37761;1.1891870851675938E-5
37762;1.1891189046781401E-5
37763;1.1890507301767905E-5
37764;1.1889825616629097E-5
37765;1.1889143991357021E-5
37766;1.188846242594554E-5
37767;1.188778092038716E-5
37768;1.1887099474674837E-5
37769;1.1886418088801306E-5
37770;1.1885736762759748E-5
37771;1.1885055496542897E-5
37772;1.1884374290143712E-5
37773;1.1883693143555625E-5
37774;1.1883012056770438E-5
37775;1.1882331029782488E-5
37776;1.188165006258338E-5
37777;1.1880969155166978E-5
37778;1.1880288307525802E-5
37779;1.1879607519652815E-5
37780;1.1878926791541207E-5
37781;1.1878246123183724E-5
37782;1.1877565514572875E-5
37783;1.1876884965702542E-5
37784;1.1876204476565006E-5
37785;1.1875524047153251E-5
37786;1.1874843677460463E-5
37787;1.1874163367479389E-5
37788;1.1873483117202781E-5
37789;1.1872802926624059E-5
37790;1.1872122795735973E-5
37791;1.1871442724531046E-5
37792;1.187076271300316E-5
37793;1.1870082761144156E-5
37794;1.1869402868947693E-5
37795;1.1868723036407207E-5
37796;1.1868043263514308E-5
37797;1.1867363550262657E-5
37798;1.1866683896645469E-5
37799;1.1866004302655254E-5
37800;1.1865324768285475E-5
37801;1.1864645293528634E-5
37802;1.1863965878377501E-5
37803;1.1863286522825737E-5
37804;1.1862607226866104E-5
37805;1.18619279904909E-5
37806;1.1861248813693567E-5
37807;1.1860569696467086E-5
37808;1.1859890638804463E-5
37809;1.18592116406989E-5
37810;1.185853270214294E-5
37811;1.1857853823129335E-5
37812;1.1857175003651986E-5
37813;1.1856496243702983E-5
37814;1.1855817543275087E-5
37815;1.1855138902362656E-5
37816;1.1854460320957084E-5
37817;1.1853781799052517E-5
37818;1.1853103336641261E-5
37819;1.1852424933716542E-5
37820;1.185174659027112E-5
37821;1.1851068306298452E-5
37822;1.1850390081790855E-5
37823;1.1849711916741786E-5
37824;1.1849033811143788E-5
37825;1.1848355764990315E-5
37826;1.1847677778274369E-5
37827;1.1846999850988948E-5
37828;1.1846321983126608E-5
37829;1.184564417468034E-5
37830;1.1844966425643844E-5
37831;1.1844288736008983E-5
37832;1.1843611105769891E-5
37833;1.184293353491891E-5
37834;1.1842256023449024E-5
37835;1.1841578571353486E-5
37836;1.1840901178625072E-5
37837;1.1840223845257023E-5
37838;1.1839546571242113E-5
37839;1.1838869356573808E-5
37840;1.1838192201244445E-5
37841;1.1837515105246802E-5
37842;1.1836838068575263E-5
37843;1.1836161091221012E-5
37844;1.1835484173178671E-5
37845;1.1834807314440327E-5
37846;1.1834130514999472E-5
37847;1.183345377484843E-5
37848;1.1832777093980896E-5
37849;1.1832100472389666E-5
37850;1.1831423910067299E-5
37851;1.1830747407007502E-5
37852;1.183007096320307E-5
37853;1.182939457864656E-5
37854;1.1828718253331458E-5
37855;1.1828041987251011E-5
37856;1.1827365780397333E-5
37857;1.1826689632764357E-5
37858;1.182601354434488E-5
37859;1.182533751513147E-5
37860;1.1824661545117613E-5
